294,正在,zhèng zài,"перед глаголом указывает на то, что действие происходит в данный момент","事情正在好转 [shìqing zhèngzài hǎozhuǎn] — дела идут на поправку 温度正在慢慢上升 [wēndù zhèngzài mànmàn shàngshēng] — температура постепенно поднимается"
295,知道,zhī dào,"знать; иметь представление",
296,准备,zhǔn bèi,"готовить; подготавливать; быть готовым; подготовка",
297,自行车,zì xíng chē,
,
298,走,zǒu,идти; ходить,"你走得太快  [nǐ zǒude tài kuài] — ты идёшь слишком быстро 孩子会走了 [háizi huì zǒu le] — ребёнок научился ходить"
299,最,zuì,самый; больше всего,"最多  [zuìduō] — больше всех; самое большее 最低 [zuìdī] — самый низкий; минимальный (напр.; о зарплате)"
300,左边,zuǒ bian,"левая сторона; налево; слева; влево",
301,阿姨,ā yí,"тётя, тётка; (при обращении) тётя; няня (в детском саду)",
302,啊,a,фразовая частица восклицательных и побудительных предложений; не переводится,"别忙啊  ! [biě máng a] — не торопитесь!快些来 啊  ! [kuài xiē lái a] — приходите быстрее!"
303,矮,ǎi,"низкорослый, низкий","几棵矮树  [jǐkē ǎi shù] — несколько низкорослых деревьев 他比他哥哥矮  [tā bǐ tā gēge ǎi] — он ниже своего брата"
304,爱好,ài hào,"любить, иметь склонность [влечение] к чему-либо, хобби","爱好音乐  [àihào yīnyùe] — любить музыку"
305,安静,ān jìng,покойный; тихий; тишина; покой,"病人需要安静 [bìngrén xūyào ānjìng] — больной нуждается в покое"
306,把,bǎ,"держать в руках; взять(ся); сл. слово, используемое для инверсии дополнения","把着栏杆  [bǎzhe lángān] — держаться за перила 把书拿来 [bǎ shū nálai] — принести книгу"
307,搬,bān,передвигать; переносить; перетаскивать,"搬行李  [bān xíngli] — переносить багаж"
308,班,bān,группа; класс,学班  [xuébān] — учебная группа
309,半,bàn,половина; полу-; пол-,"半  [yībàn] — (одна) половина 两斤半 [liǎngjīn bàn] — два цзиня с половиной"
310,办法,bàn fǎ,"способ, метод","有办法  [yǒu bànfǎ] — есть выход"
311,办公室,bàn gōng shì,кабинет; офис,
312,帮忙,bāng máng,помогать; оказывать услугу,"_倒忙  оказать медвежью услугу _了大忙  оказать большую помощь"
313,包,bāo,"завёртывать, обёртывать;",包饺子  [bāo jiǎozi] ,,,"упаковывать; перевязывать (напр., рану);"— делать [лепить] пельмени 把东西包起来  [bǎ dōngxi bāoqilai] — упаковать вещи 包上伤口 [bāoshang shāngkǒu] — перевязать рану"
314,饱,bǎo,насытиться; досыта,"我已经饱了  [wǒ yǐjing bǎole] — я уже сыт 饱汉不知饿 汉饥  [bǎohàn bùzhī èhàn jī] — сытый голодного не разумеет"
315,北方,běi fāng,север; северный,
316,被,bèi,сл. слово для выражения пассива,"树被风刮倒了  [shù bèi fēng guādǎole] — дерево повалено ветром 他被选为代表  [tā bèi xuǎnwéi dàibiǎo] — он избран делегатом"
317,鼻子,bí zi,нос,
318,比较,bǐ jiào,сравнительно,"写得比较好  [xiěde bǐjiào hǎo] — написано сравнительно" ;;;;хорошо
319,比赛,bǐ sài,"соревнования, состязания; турнир","射击比赛  [shèjī bǐsài] — соревнования по стрельбе"
320,必须,bì xū,"необходимо, должно",
321,变化,biàn huà,"изменение, перемена; сдвиг; перемены","变化无常  [biànhuà wúcháng] — переменчивый, изменчивый"
322,表示,biǎo shì,выражать; высказывать; заявлять,"表示不安  [biǎoshì bù’ān] — выразить обеспокоенность"
323,表演,biǎo yǎn,"исполнять; играть (на сцене)",
324,别人,bié ren,"другие; посторонние, чужие",
325,宾馆,bīn guǎn,гостиница,
326,冰箱,bīng xiāng,холодильник,
327,才,cái,"только, только что; только тогда; только в этом случае","我今天才来  [wǒ jīntiān cái lái] — я прибыл только сегодня 他才来  [tā cái lái] — он только что пришёл"
328,菜单,cài dān,меню,
329,参加,cān jiā,"участвовать; принимать участие",
330,草,cǎo,трава; солома; сено,青草  [qīngcǎo] — трава
331,层,céng,"слой, прослойка; ярус; этаж","七层大楼  [qī céng dàlóu] — семиэтажный дом"
332,差,chà,разница; отличие; отличаться от; разность,"时差  [shíchā] — разница во времени 相差  [xiāngchā] — отличаться (друг от друга); разниться"
333,超市,chāo shì,супермаркет,
334,衬衫,chèn shān,сорочка,
335,成绩,chéng jì,успехи; достижения,
336,城市,chéng shì,город; городской,"城市建设  [chéngshì jiànshè] — городское строительство"
337,迟到,chí dào,опоздать,
338,出现,chū xiàn,появиться; возникнуть,
339,除了,chú le,"кроме; помимо; кроме как; за исключением",
340,厨房,chú fáng,кухня,
341,春,chūn,весна; весенний,春风  [chūnfēng] — весенний ветер
342,词语,cí yǔ,обороты речи; выражения,方言词语  [fāngyán cíyǔ] — диалектизм
343,聪明,cōng ming,умный; способный,
344,打扫,dǎ sǎo,подметать; убирать,
345,打算,dǎ suàn,"рассчитывать, предполагать, намереваться; намерение",
346,带,dài,иметь при себе; захватить [взять с собой],"带雨伞  [dài yǔsǎn] — иметь при себе [захватить] зонтик"
347,担心,dān xīn,"беспокоиться, тревожиться; опасаться",
348,蛋糕,dàn gāo,"пирожное, бисквит",
349,当然,dāng rán,"конечно, естественно",
350,地,de,показатель обстоятельства образа действия,"要实事求是地处理 问题  [yào shíshì qiúshìde chǔlǐ wèntí] — необходимо по-деловому решать проблемы"
